GAME_DATE,METRIC_TYPE,METRIC_VALUE,TEAM_ID,TEAM_NAME
2025-12-18,TEAM,0.6153846153846154,1610612765.0,Detroit Pistons
2025-12-18,TEAM,0.6428571428571429,1610612749.0,Milwaukee Bucks
2025-12-18,TEAM,0.6428571428571429,1610612761.0,Toronto Raptors
2025-12-18,TEAM,0.4444444444444444,1610612757.0,Portland Trail Blazers
2025-12-18,TEAM,0.8148148148148148,1610612758.0,Sacramento Kings
2025-12-18,TEAM,0.6296296296296297,1610612756.0,Phoenix Suns
2025-12-18,TEAM,0.5714285714285714,1610612744.0,Golden State Warriors
2025-12-18,TEAM,0.6666666666666666,1610612754.0,Indiana Pacers
2025-12-18,TEAM,0.84,1610612752.0,New York Knicks
2025-12-18,TEAM,0.6923076923076923,1610612762.0,Utah Jazz
2025-12-18,TEAM,0.6153846153846154,1610612747.0,Los Angeles Lakers
2025-12-18,TEAM,0.68,1610612759.0,San Antonio Spurs
2025-12-18,TEAM,0.76,1610612764.0,Washington Wizards
2025-12-19,TEAM,0.6428571428571429,1610612750.0,Minnesota Timberwolves
2025-12-19,TEAM,0.8888888888888888,1610612760.0,Oklahoma City Thunder
2025-12-19,TEAM,0.6206896551724138,1610612737.0,Atlanta Hawks
2025-12-19,TEAM,0.6923076923076923,1610612759.0,San Antonio Spurs
2025-12-19,TEAM,0.5862068965517241,1610612739.0,Cleveland Cavaliers
2025-12-19,TEAM,0.48148148148148145,1610612741.0,Chicago Bulls
2025-12-19,TEAM,0.5925925925925926,1610612738.0,Boston Celtics
2025-12-19,TEAM,0.6071428571428571,1610612748.0,Miami Heat
2025-12-19,TEAM,0.8076923076923077,1610612752.0,New York Knicks
2025-12-19,TEAM,0.7692307692307693,1610612755.0,Philadelphia 76ers
2025-12-20,TEAM,0.5925925925925926,1610612743.0,Denver Nuggets
2025-12-20,TEAM,0.6,1610612745.0,Houston Rockets
2025-12-20,TEAM,0.6551724137931034,1610612761.0,Toronto Raptors
2025-12-20,TEAM,0.6071428571428571,1610612738.0,Boston Celtics
2025-12-20,TEAM,0.6666666666666666,1610612762.0,Utah Jazz
2025-12-20,TEAM,0.5925925925925926,1610612753.0,Orlando Magic
2025-12-20,TEAM,0.7931034482758621,1610612740.0,New Orleans Pelicans
2025-12-20,TEAM,0.6785714285714286,1610612754.0,Indiana Pacers
2025-12-20,TEAM,0.6428571428571429,1610612746.0,LA Clippers
2025-12-20,TEAM,0.5925925925925926,1610612747.0,Los Angeles Lakers
2025-12-20,TEAM,0.7142857142857143,1610612763.0,Memphis Grizzlies
2025-12-20,TEAM,0.7307692307692307,1610612764.0,Washington Wizards
2025-12-20,TEAM,0.6296296296296297,1610612765.0,Detroit Pistons
2025-12-20,TEAM,0.5714285714285714,1610612766.0,Charlotte Hornets
2025-12-20,TEAM,0.5862068965517241,1610612744.0,Golden State Warriors
2025-12-20,TEAM,0.6428571428571429,1610612756.0,Phoenix Suns
2025-12-20,TEAM,0.7777777777777778,1610612755.0,Philadelphia 76ers
2025-12-20,TEAM,0.5714285714285714,1610612742.0,Dallas Mavericks
2025-12-20,TEAM,0.8214285714285714,1610612758.0,Sacramento Kings
2025-12-20,TEAM,0.4642857142857143,1610612757.0,Portland Trail Blazers
2025-12-21,TEAM,0.6551724137931034,1610612750.0,Minnesota Timberwolves
2025-12-21,TEAM,0.6551724137931034,1610612749.0,Milwaukee Bucks
2025-12-21,TEAM,0.7931034482758621,1610612758.0,Sacramento Kings
2025-12-21,TEAM,0.5769230769230769,1610612745.0,Houston Rockets
2025-12-21,TEAM,0.6,1610612737.0,Atlanta Hawks
2025-12-21,TEAM,0.4642857142857143,1610612741.0,Chicago Bulls
2025-12-21,TEAM,0.7407407407407407,1610612764.0,Washington Wizards
2025-12-21,TEAM,0.7037037037037037,1610612759.0,San Antonio Spurs
2025-12-21,TEAM,0.7037037037037037,1610612751.0,Brooklyn Nets
2025-12-21,TEAM,0.6333333333333333,1610612761.0,Toronto Raptors
2025-12-21,TEAM,0.8148148148148148,1610612752.0,New York Knicks
2025-12-21,TEAM,0.6206896551724138,1610612748.0,Miami Heat
2025-12-22,TEAM,0.6206896551724138,1610612738.0,Boston Celtics
2025-12-22,TEAM,0.6896551724137931,1610612754.0,Indiana Pacers
2025-12-22,TEAM,0.5666666666666667,1610612744.0,Golden State Warriors
2025-12-22,TEAM,0.5714285714285714,1610612753.0,Orlando Magic
2025-12-22,TEAM,0.6071428571428571,1610612743.0,Denver Nuggets
2025-12-22,TEAM,0.6785714285714286,1610612762.0,Utah Jazz
2025-12-22,TEAM,0.6,1610612739.0,Cleveland Cavaliers
2025-12-22,TEAM,0.5862068965517241,1610612766.0,Charlotte Hornets
2025-12-22,TEAM,0.4827586206896552,1610612757.0,Portland Trail Blazers
2025-12-22,TEAM,0.6428571428571429,1610612765.0,Detroit Pistons
2025-12-22,TEAM,0.8928571428571429,1610612760.0,Oklahoma City Thunder
2025-12-22,TEAM,0.7241379310344828,1610612763.0,Memphis Grizzlies
2025-12-22,TEAM,0.7666666666666667,1610612740.0,New Orleans Pelicans
2025-12-22,TEAM,0.5517241379310345,1610612742.0,Dallas Mavericks
2025-10-21,OVERALL,0.5,,
2025-10-21,HOME_ROLE,0.5,,
2025-10-21,AWAY_ROLE,0.5,,
2025-10-21,OVERALL_DAILY,0.5,,
2025-10-22,OVERALL,0.42857142857142855,,
2025-10-22,HOME_ROLE,0.42857142857142855,,
2025-10-22,AWAY_ROLE,0.42857142857142855,,
2025-10-22,OVERALL_DAILY,0.4166666666666667,,
2025-10-23,OVERALL,0.375,,
2025-10-23,HOME_ROLE,0.375,,
2025-10-23,AWAY_ROLE,0.375,,
2025-10-23,OVERALL_DAILY,0.0,,
2025-10-24,OVERALL,0.42857142857142855,,
2025-10-24,HOME_ROLE,0.42857142857142855,,
2025-10-24,AWAY_ROLE,0.42857142857142855,,
2025-10-24,OVERALL_DAILY,0.5,,
2025-10-25,OVERALL,0.48484848484848486,,
2025-10-25,HOME_ROLE,0.48484848484848486,,
2025-10-25,AWAY_ROLE,0.48484848484848486,,
2025-10-25,OVERALL_DAILY,0.8,,
2025-10-26,OVERALL,0.5238095238095238,,
2025-10-26,HOME_ROLE,0.5238095238095238,,
2025-10-26,AWAY_ROLE,0.5238095238095238,,
2025-10-26,OVERALL_DAILY,0.6666666666666666,,
2025-10-27,OVERALL,0.5471698113207547,,
2025-10-27,HOME_ROLE,0.5471698113207547,,
2025-10-27,AWAY_ROLE,0.5471698113207547,,
2025-10-27,OVERALL_DAILY,0.6363636363636364,,
2025-10-28,OVERALL,0.5689655172413793,,
2025-10-28,HOME_ROLE,0.5689655172413793,,
2025-10-28,AWAY_ROLE,0.5689655172413793,,
2025-10-28,OVERALL_DAILY,0.8,,
2025-10-29,OVERALL,0.5735294117647058,,
2025-10-29,HOME_ROLE,0.5735294117647058,,
2025-10-29,AWAY_ROLE,0.5735294117647058,,
2025-10-29,OVERALL_DAILY,0.6,,
2025-10-30,OVERALL,0.5972222222222222,,
2025-10-30,HOME_ROLE,0.5972222222222222,,
2025-10-30,AWAY_ROLE,0.5972222222222222,,
2025-10-30,OVERALL_DAILY,1.0,,
2025-10-31,OVERALL,0.6,,
2025-10-31,HOME_ROLE,0.6,,
2025-10-31,AWAY_ROLE,0.6,,
2025-10-31,OVERALL_DAILY,0.625,,
2025-11-01,OVERALL,0.5882352941176471,,
2025-11-01,HOME_ROLE,0.5882352941176471,,
2025-11-01,AWAY_ROLE,0.5882352941176471,,
2025-11-01,OVERALL_DAILY,0.4,,
2025-11-02,OVERALL,0.5913978494623656,,
2025-11-02,HOME_ROLE,0.5913978494623656,,
2025-11-02,AWAY_ROLE,0.5913978494623656,,
2025-11-02,OVERALL_DAILY,0.625,,
2025-11-03,OVERALL,0.5882352941176471,,
2025-11-03,HOME_ROLE,0.5882352941176471,,
2025-11-03,AWAY_ROLE,0.5882352941176471,,
2025-11-03,OVERALL_DAILY,0.5555555555555556,,
2025-11-04,OVERALL,0.5925925925925926,,
2025-11-04,HOME_ROLE,0.5925925925925926,,
2025-11-04,AWAY_ROLE,0.5925925925925926,,
2025-11-04,OVERALL_DAILY,0.6666666666666666,,
2025-11-05,OVERALL,0.5966386554621849,,
2025-11-05,HOME_ROLE,0.5966386554621849,,
2025-11-05,AWAY_ROLE,0.5966386554621849,,
2025-11-05,OVERALL_DAILY,0.6363636363636364,,
2025-11-06,OVERALL,0.6,,
2025-11-06,HOME_ROLE,0.6,,
2025-11-06,AWAY_ROLE,0.6,,
2025-11-06,OVERALL_DAILY,1.0,,
2025-11-07,OVERALL,0.6259541984732825,,
2025-11-07,HOME_ROLE,0.6259541984732825,,
2025-11-07,AWAY_ROLE,0.6259541984732825,,
2025-11-07,OVERALL_DAILY,0.9090909090909091,,
2025-11-08,OVERALL,0.6258992805755396,,
2025-11-08,HOME_ROLE,0.6258992805755396,,
2025-11-08,AWAY_ROLE,0.6258992805755396,,
2025-11-08,OVERALL_DAILY,0.625,,
2025-11-09,OVERALL,0.6301369863013698,,
2025-11-09,HOME_ROLE,0.6301369863013698,,
2025-11-09,AWAY_ROLE,0.6301369863013698,,
2025-11-09,OVERALL_DAILY,0.7142857142857143,,
2025-11-10,OVERALL,0.6258064516129033,,
2025-11-10,HOME_ROLE,0.6258064516129033,,
2025-11-10,AWAY_ROLE,0.6258064516129033,,
2025-11-10,OVERALL_DAILY,0.5555555555555556,,
2025-11-11,OVERALL,0.639751552795031,,
2025-11-11,HOME_ROLE,0.639751552795031,,
2025-11-11,AWAY_ROLE,0.639751552795031,,
2025-11-11,OVERALL_DAILY,1.0,,
2025-11-12,OVERALL,0.6416184971098265,,
2025-11-12,HOME_ROLE,0.6416184971098265,,
2025-11-12,AWAY_ROLE,0.6416184971098265,,
2025-11-12,OVERALL_DAILY,0.6666666666666666,,
2025-11-13,OVERALL,0.6420454545454546,,
2025-11-13,HOME_ROLE,0.6420454545454546,,
2025-11-13,AWAY_ROLE,0.6420454545454546,,
2025-11-13,OVERALL_DAILY,0.6666666666666666,,
2025-11-14,OVERALL,0.6486486486486487,,
2025-11-14,HOME_ROLE,0.6486486486486487,,
2025-11-14,AWAY_ROLE,0.6486486486486487,,
2025-11-14,OVERALL_DAILY,0.7777777777777778,,
2025-11-15,OVERALL,0.6473684210526316,,
2025-11-15,HOME_ROLE,0.6473684210526316,,
2025-11-15,AWAY_ROLE,0.6473684210526316,,
2025-11-15,OVERALL_DAILY,0.6,,
2025-11-16,OVERALL,0.6414141414141414,,
2025-11-16,HOME_ROLE,0.6414141414141414,,
2025-11-16,AWAY_ROLE,0.6414141414141414,,
2025-11-16,OVERALL_DAILY,0.5,,
2025-11-17,OVERALL,0.6504854368932039,,
2025-11-17,HOME_ROLE,0.6504854368932039,,
2025-11-17,AWAY_ROLE,0.6504854368932039,,
2025-11-17,OVERALL_DAILY,0.875,,
2025-11-18,OVERALL,0.6509433962264151,,
2025-11-18,HOME_ROLE,0.6509433962264151,,
2025-11-18,AWAY_ROLE,0.6509433962264151,,
2025-11-18,OVERALL_DAILY,0.6666666666666666,,
2025-11-19,OVERALL,0.6606334841628959,,
2025-11-19,HOME_ROLE,0.6606334841628959,,
2025-11-19,AWAY_ROLE,0.6606334841628959,,
2025-11-19,OVERALL_DAILY,0.8888888888888888,,
2025-11-20,OVERALL,0.6622222222222223,,
2025-11-20,HOME_ROLE,0.6622222222222223,,
2025-11-20,AWAY_ROLE,0.6622222222222223,,
2025-11-20,OVERALL_DAILY,0.75,,
2025-11-21,OVERALL,0.6581196581196581,,
2025-11-21,HOME_ROLE,0.6581196581196581,,
2025-11-21,AWAY_ROLE,0.6581196581196581,,
2025-11-21,OVERALL_DAILY,0.5555555555555556,,
2025-11-22,OVERALL,0.6597510373443983,,
2025-11-22,HOME_ROLE,0.6597510373443983,,
2025-11-22,AWAY_ROLE,0.6597510373443983,,
2025-11-22,OVERALL_DAILY,0.7142857142857143,,
2025-11-23,OVERALL,0.6706827309236948,,
2025-11-23,HOME_ROLE,0.6706827309236948,,
2025-11-23,AWAY_ROLE,0.6706827309236948,,
2025-11-23,OVERALL_DAILY,1.0,,
2025-11-24,OVERALL,0.667953667953668,,
2025-11-24,HOME_ROLE,0.667953667953668,,
2025-11-24,AWAY_ROLE,0.667953667953668,,
2025-11-24,OVERALL_DAILY,0.6,,
2025-11-25,OVERALL,0.6641221374045801,,
2025-11-25,HOME_ROLE,0.6641221374045801,,
2025-11-25,AWAY_ROLE,0.6641221374045801,,
2025-11-25,OVERALL_DAILY,0.3333333333333333,,
2025-11-26,OVERALL,0.6715867158671587,,
2025-11-26,HOME_ROLE,0.6715867158671587,,
2025-11-26,AWAY_ROLE,0.6715867158671587,,
2025-11-26,OVERALL_DAILY,0.8888888888888888,,
2025-11-28,OVERALL,0.6702127659574468,,
2025-11-28,HOME_ROLE,0.6702127659574468,,
2025-11-28,AWAY_ROLE,0.6702127659574468,,
2025-11-28,OVERALL_DAILY,0.6363636363636364,,
2025-11-29,OVERALL,0.6586206896551724,,
2025-11-29,HOME_ROLE,0.6586206896551724,,
2025-11-29,AWAY_ROLE,0.6586206896551724,,
2025-11-29,OVERALL_DAILY,0.25,,
2025-11-30,OVERALL,0.6644295302013423,,
2025-11-30,HOME_ROLE,0.6644295302013423,,
2025-11-30,AWAY_ROLE,0.6644295302013423,,
2025-11-30,OVERALL_DAILY,0.875,,
2025-12-01,OVERALL,0.6579804560260586,,
2025-12-01,HOME_ROLE,0.6579804560260586,,
2025-12-01,AWAY_ROLE,0.6579804560260586,,
2025-12-01,OVERALL_DAILY,0.4444444444444444,,
2025-12-02,OVERALL,0.6645367412140575,,
2025-12-02,HOME_ROLE,0.6645367412140575,,
2025-12-02,AWAY_ROLE,0.6645367412140575,,
2025-12-02,OVERALL_DAILY,1.0,,
2025-12-03,OVERALL,0.65527950310559,,
2025-12-03,HOME_ROLE,0.65527950310559,,
2025-12-03,AWAY_ROLE,0.65527950310559,,
2025-12-03,OVERALL_DAILY,0.3333333333333333,,
2025-12-04,OVERALL,0.6605504587155964,,
2025-12-04,HOME_ROLE,0.6605504587155964,,
2025-12-04,AWAY_ROLE,0.6605504587155964,,
2025-12-04,OVERALL_DAILY,1.0,,
2025-12-05,OVERALL,0.6666666666666666,,
2025-12-05,HOME_ROLE,0.6666666666666666,,
2025-12-05,AWAY_ROLE,0.6666666666666666,,
2025-12-05,OVERALL_DAILY,0.8333333333333334,,
2025-12-06,OVERALL,0.6647398843930635,,
2025-12-06,HOME_ROLE,0.6647398843930635,,
2025-12-06,AWAY_ROLE,0.6647398843930635,,
2025-12-06,OVERALL_DAILY,0.5714285714285714,,
2025-12-07,OVERALL,0.6713881019830028,,
2025-12-07,HOME_ROLE,0.6713881019830028,,
2025-12-07,AWAY_ROLE,0.6713881019830028,,
2025-12-07,OVERALL_DAILY,1.0,,
2025-12-08,OVERALL,0.6713483146067416,,
2025-12-08,HOME_ROLE,0.6713483146067416,,
2025-12-08,AWAY_ROLE,0.6713483146067416,,
2025-12-08,OVERALL_DAILY,0.6666666666666666,,
2025-12-09,OVERALL,0.6731843575418994,,
2025-12-09,HOME_ROLE,0.6731843575418994,,
2025-12-09,AWAY_ROLE,0.6731843575418994,,
2025-12-09,OVERALL_DAILY,1.0,,
2025-12-10,OVERALL,0.6722222222222223,,
2025-12-10,HOME_ROLE,0.6722222222222223,,
2025-12-10,AWAY_ROLE,0.6722222222222223,,
2025-12-10,OVERALL_DAILY,0.5,,
2025-12-11,OVERALL,0.6703296703296703,,
2025-12-11,HOME_ROLE,0.6703296703296703,,
2025-12-11,AWAY_ROLE,0.6703296703296703,,
2025-12-11,OVERALL_DAILY,0.5,,
2025-12-12,OVERALL,0.6711590296495957,,
2025-12-12,HOME_ROLE,0.6711590296495957,,
2025-12-12,AWAY_ROLE,0.6711590296495957,,
2025-12-12,OVERALL_DAILY,0.7142857142857143,,
2025-12-14,OVERALL,0.6649076517150396,,
2025-12-14,HOME_ROLE,0.6649076517150396,,
2025-12-14,AWAY_ROLE,0.6649076517150396,,
2025-12-14,OVERALL_DAILY,0.375,,
2025-12-15,OVERALL,0.6614583333333334,,
2025-12-15,HOME_ROLE,0.6614583333333334,,
2025-12-15,AWAY_ROLE,0.6614583333333334,,
2025-12-15,OVERALL_DAILY,0.4,,
2025-12-17,OVERALL,0.6580310880829016,,
2025-12-17,HOME_ROLE,0.6580310880829016,,
2025-12-17,AWAY_ROLE,0.6580310880829016,,
2025-12-17,OVERALL_DAILY,0.0,,
2025-12-18,OVERALL,0.6582914572864321,,
2025-12-18,HOME_ROLE,0.6582914572864321,,
2025-12-18,AWAY_ROLE,0.6582914572864321,,
2025-12-18,OVERALL_DAILY,0.6666666666666666,,
2025-12-19,OVERALL,0.6550868486352357,,
2025-12-19,HOME_ROLE,0.6550868486352357,,
2025-12-19,AWAY_ROLE,0.6550868486352357,,
2025-12-19,OVERALL_DAILY,0.4,,
2025-12-20,OVERALL,0.6537530266343826,,
2025-12-20,HOME_ROLE,0.6537530266343826,,
2025-12-20,AWAY_ROLE,0.6537530266343826,,
2025-12-20,OVERALL_DAILY,0.6,,
2025-12-21,OVERALL,0.6515513126491647,,
2025-12-21,HOME_ROLE,0.6515513126491647,,
2025-12-21,AWAY_ROLE,0.6515513126491647,,
2025-12-21,OVERALL_DAILY,0.5,,
2025-12-22,OVERALL,0.6525821596244131,,
2025-12-22,HOME_ROLE,0.6525821596244131,,
2025-12-22,AWAY_ROLE,0.6525821596244131,,
2025-12-22,OVERALL_DAILY,0.7142857142857143,,
2025-10-23,OVERALL_7_DAY_AVG,0.375,,
2025-10-26,OVERALL_7_DAY_AVG,0.6153846153846154,,
2025-10-29,OVERALL_7_DAY_AVG,0.6538461538461539,,
2025-11-01,OVERALL_7_DAY_AVG,0.6470588235294118,,
2025-11-04,OVERALL_7_DAY_AVG,0.6086956521739131,,
2025-11-07,OVERALL_7_DAY_AVG,0.782608695652174,,
2025-11-10,OVERALL_7_DAY_AVG,0.625,,
2025-11-13,OVERALL_7_DAY_AVG,0.7619047619047619,,
2025-11-16,OVERALL_7_DAY_AVG,0.6363636363636364,,
2025-11-19,OVERALL_7_DAY_AVG,0.8260869565217391,,
2025-11-22,OVERALL_7_DAY_AVG,0.65,,
2025-11-25,OVERALL_7_DAY_AVG,0.7142857142857143,,
2025-11-28,OVERALL_7_DAY_AVG,0.75,,
2025-12-01,OVERALL_7_DAY_AVG,0.52,,
2025-12-04,OVERALL_7_DAY_AVG,0.7,,
2025-12-07,OVERALL_7_DAY_AVG,0.8076923076923077,,
2025-12-10,OVERALL_7_DAY_AVG,0.7142857142857143,,
2025-12-13,OVERALL_7_DAY_AVG,0.6363636363636364,,
2025-12-16,OVERALL_7_DAY_AVG,0.38461538461538464,,
2025-12-19,OVERALL_7_DAY_AVG,0.5263157894736842,,
2025-12-22,OVERALL_7_DAY_AVG,0.6086956521739131,,
